shipment_id,order_id,order_date,delivery_month,customer_region,supplier_id,supplier_name,reliability_score,reliability_band,warehouse_id,warehouse_name,city,overload_risk_band,product_id,product_name,category,order_quantity,order_value_eur,priority,shipment_status,promised_delivery_date,actual_delivery_date,delay_days,late_delivery_flag,delay_reason,stockout_risk_flag,warehouse_overload_flag
SHP-000097,ORD-000097,2025-04-02,2025-04,DE-Central,SUP-008,Hanseatic Materials,0.604,low,WH-008,Dortmund Distribution Center,Dortmund,medium,PRD-0133,Gear 0133,Mechanical,201,7091.28,standard,delivered,2025-04-14,2025-04-14,0.0,False,,True,False
SHP-000098,ORD-000098,2025-07-22,2025-08,DE-North,SUP-004,Nordic Freight Supplies,0.931,high,WH-004,Cologne Distribution Center,Cologne,low,PRD-0057,Aluminium Rod 0057,Raw Materials,237,100220.19,expedited,delivered,2025-08-06,2025-08-06,0.0,False,,False,False
SHP-000099,ORD-000099,2025-08-27,2025-09,DE-South,SUP-008,Hanseatic Materials,0.604,low,WH-006,Leipzig Distribution Center,Leipzig,medium,PRD-0133,Gear 0133,Mechanical,182,6420.96,standard,delivered,2025-09-08,2025-09-08,0.0,False,,False,False
SHP-000100,ORD-000100,2025-04-27,2025-05,DE-West,SUP-024,Bavaria Textile Group,0.894,high,WH-002,Hamburg Distribution Center,Hamburg,medium,PRD-0068,Rubber Seal 0068,Raw Materials,56,20042.4,standard,delivered,2025-05-12,2025-05-12,0.0,False,,False,False
SHP-000101,ORD-000101,2025-10-24,2025-11,DE-South,SUP-007,Danube Tools,0.771,medium,WH-005,Frankfurt Distribution Center,Frankfurt,medium,PRD-0036,Work Gloves 0036,Textiles,16,579.36,standard,delivered,2025-11-03,2025-11-03,0.0,False,,False,False
SHP-000102,ORD-000102,2025-08-25,2025-09,DE-Central,SUP-008,Hanseatic Materials,0.604,low,WH-008,Dortmund Distribution Center,Dortmund,medium,PRD-0133,Gear 0133,Mechanical,53,1869.84,standard,delivered,2025-09-04,2025-09-04,0.0,False,,False,False
SHP-000103,ORD-000103,2025-06-23,2025-07,DE-North,SUP-007,Danube Tools,0.771,medium,WH-003,Munich Distribution Center,Munich,medium,PRD-0036,Work Gloves 0036,Textiles,227,8219.67,standard,delivered,2025-07-02,2025-07-02,0.0,False,,False,False
SHP-000104,ORD-000104,2025-07-15,2025-07,DE-North,SUP-014,Baltic Packaging,0.868,medium,WH-007,Stuttgart Distribution Center,Stuttgart,low,PRD-0085,Valve 0085,Mechanical,210,71385.3,standard,delivered,2025-07-22,2025-07-26,4.0,True,carrier_delay,False,False
SHP-000105,ORD-000105,2025-01-14,2025-01,DE-South,SUP-015,Alpine Industrial Parts,0.925,high,WH-008,Dortmund Distribution Center,Dortmund,medium,PRD-0177,Gear 0177,Mechanical,45,14027.4,expedited,delivered,2025-01-22,2025-01-26,4.0,True,supplier_late_dispatch,True,False
SHP-000106,ORD-000106,2025-02-26,2025-03,DE-East,SUP-020,Hanseatic Materials,0.846,medium,WH-003,Munich Distribution Center,Munich,medium,PRD-0101,Cable 0101,Electronics,112,42913.92,standard,delivered,2025-03-04,2025-03-03,-1.0,False,,False,False
SHP-000107,ORD-000107,2025-10-28,2025-11,DE-South,SUP-020,Hanseatic Materials,0.846,medium,WH-005,Frankfurt Distribution Center,Frankfurt,medium,PRD-0155,Plastic Resin 0155,Raw Materials,386,67461.22,standard,delivered,2025-11-05,2025-11-05,0.0,False,,False,True
SHP-000108,ORD-000108,2025-02-16,2025-02,DE-Central,SUP-014,Baltic Packaging,0.868,medium,WH-008,Dortmund Distribution Center,Dortmund,medium,PRD-0126,Controller 0126,Electronics,121,6823.19,standard,delivered,2025-02-22,2025-02-21,-1.0,False,,False,False
SHP-000109,ORD-000109,2025-12-24,2025-12,DE-North,SUP-013,Rhine Components,0.887,high,WH-003,Munich Distribution Center,Munich,medium,PRD-0099,Cable 0099,Electronics,105,27361.95,standard,delivered,2025-12-30,2025-12-30,0.0,False,,False,True
SHP-000110,ORD-000110,2025-07-08,2025-07,DE-East,SUP-008,Hanseatic Materials,0.604,low,WH-002,Hamburg Distribution Center,Hamburg,medium,PRD-0106,Strap 0106,Textiles,63,9286.83,standard,delivered,2025-07-19,2025-07-21,2.0,True,supplier_late_dispatch,False,False
SHP-000111,ORD-000111,2025-07-23,2025-07,DE-South,SUP-014,Baltic Packaging,0.868,medium,WH-004,Cologne Distribution Center,Cologne,low,PRD-0103,Aluminium Rod 0103,Raw Materials,148,1354.2,standard,delivered,2025-07-28,2025-07-28,0.0,False,,False,False
SHP-000112,ORD-000112,2025-03-24,2025-03,DE-North,SUP-001,Rhine Components,0.724,medium,WH-005,Frankfurt Distribution Center,Frankfurt,medium,PRD-0121,Foam Insert 0121,Packaging,86,4240.66,standard,delivered,2025-03-31,2025-03-31,0.0,False,,False,False
SHP-000113,ORD-000113,2025-04-02,2025-04,DE-North,SUP-008,Hanseatic Materials,0.604,low,WH-006,Leipzig Distribution Center,Leipzig,medium,PRD-0113,Bracket 0113,Mechanical,27,4969.89,expedited,delivered,2025-04-15,2025-04-16,1.0,True,,False,False
SHP-000114,ORD-000114,2025-11-03,2025-11,DE-North,SUP-017,Main River Electronics,0.811,medium,WH-001,Berlin Distribution Center,Berlin,medium,PRD-0114,Aluminium Rod 0114,Raw Materials,415,89146.15,standard,delivered,2025-11-15,2025-11-14,-1.0,False,,False,False
SHP-000115,ORD-000115,2025-12-07,2025-12,DE-Central,SUP-006,Elbe Manufacturing,0.939,high,WH-002,Hamburg Distribution Center,Hamburg,medium,PRD-0050,Pallet Wrap 0050,Packaging,392,152703.6,standard,delivered,2025-12-16,2025-12-16,0.0,False,,False,True
SHP-000116,ORD-000116,2025-04-20,2025-05,DE-Central,SUP-002,Baltic Packaging,0.954,high,WH-004,Cologne Distribution Center,Cologne,low,PRD-0031,Controller 0031,Electronics,87,22793.13,standard,delivered,2025-05-04,2025-05-06,2.0,True,supplier_late_dispatch,False,False
SHP-000117,ORD-000117,2025-07-30,2025-08,DE-Central,SUP-015,Alpine Industrial Parts,0.925,high,WH-004,Cologne Distribution Center,Cologne,low,PRD-0018,Strap 0018,Textiles,316,60871.08,standard,delivered,2025-08-04,2025-08-04,0.0,False,,False,False
SHP-000118,ORD-000118,2025-06-20,2025-06,DE-Central,SUP-019,Danube Tools,0.652,low,WH-003,Munich Distribution Center,Munich,medium,PRD-0174,Plastic Resin 0174,Raw Materials,409,92315.39,expedited,delivered,2025-06-28,2025-06-26,-2.0,False,,True,False
SHP-000119,ORD-000119,2025-01-07,2025-01,DE-South,SUP-023,Saxon Metals,0.93,high,WH-004,Cologne Distribution Center,Cologne,low,PRD-0131,Carton 0131,Packaging,304,56513.6,standard,delivered,2025-01-20,2025-01-18,-2.0,False,,False,False
SHP-000120,ORD-000120,2025-06-18,2025-06,DE-South,SUP-008,Hanseatic Materials,0.604,low,WH-001,Berlin Distribution Center,Berlin,medium,PRD-0053,Work Gloves 0053,Textiles,172,66539.92,standard,delivered,2025-06-27,2025-06-28,1.0,True,,False,False
SHP-000121,ORD-000121,2025-10-04,2025-10,DE-North,SUP-011,Saxon Metals,0.611,low,WH-004,Cologne Distribution Center,Cologne,low,PRD-0063,Valve 0063,Mechanical,350,105444.5,critical,delivered,2025-10-12,2025-10-12,0.0,False,,False,False
SHP-000122,ORD-000122,2025-04-15,2025-04,DE-South,SUP-006,Elbe Manufacturing,0.939,high,WH-001,Berlin Distribution Center,Berlin,medium,PRD-0050,Pallet Wrap 0050,Packaging,405,157767.75,standard,delivered,2025-04-21,2025-04-26,5.0,True,warehouse_capacity_constraint,False,False
SHP-000123,ORD-000123,2025-11-22,2025-12,DE-East,SUP-008,Hanseatic Materials,0.604,low,WH-008,Dortmund Distribution Center,Dortmund,medium,PRD-0074,Sensor 0074,Electronics,128,44935.68,standard,delivered,2025-12-03,2025-12-06,3.0,True,warehouse_capacity_constraint,False,False
SHP-000124,ORD-000124,2025-03-31,2025-04,DE-South,SUP-017,Main River Electronics,0.811,medium,WH-002,Hamburg Distribution Center,Hamburg,medium,PRD-0110,Aluminium Rod 0110,Raw Materials,257,64676.62,standard,delivered,2025-04-13,2025-04-11,-2.0,False,,True,False
SHP-000125,ORD-000125,2025-10-29,2025-11,DE-West,SUP-001,Rhine Components,0.724,medium,WH-001,Berlin Distribution Center,Berlin,medium,PRD-0002,Gear 0002,Mechanical,29,2149.48,critical,delivered,2025-11-04,2025-11-03,-1.0,False,,False,False
SHP-000126,ORD-000126,2025-11-30,2025-12,DE-South,SUP-023,Saxon Metals,0.93,high,WH-001,Berlin Distribution Center,Berlin,medium,PRD-0179,Strap 0179,Textiles,227,59054.05,expedited,delivered,2025-12-11,2025-12-11,0.0,False,,False,False
SHP-000127,ORD-000127,2025-05-11,2025-05,DE-Central,SUP-024,Bavaria Textile Group,0.894,high,WH-003,Munich Distribution Center,Munich,medium,PRD-0117,Plastic Resin 0117,Raw Materials,316,28130.32,critical,delivered,2025-05-23,2025-05-24,1.0,True,,True,True
SHP-000128,ORD-000128,2025-10-28,2025-11,DE-South,SUP-014,Baltic Packaging,0.868,medium,WH-007,Stuttgart Distribution Center,Stuttgart,low,PRD-0049,Cable 0049,Electronics,110,38700.2,expedited,delivered,2025-11-01,2025-11-01,0.0,False,,False,True
SHP-000129,ORD-000129,2025-09-09,2025-09,DE-South,SUP-001,Rhine Components,0.724,medium,WH-003,Munich Distribution Center,Munich,medium,PRD-0002,Gear 0002,Mechanical,45,3335.4,expedited,delivered,2025-09-18,2025-09-19,1.0,True,,False,False
SHP-000130,ORD-000130,2025-04-19,2025-04,DE-North,SUP-019,Danube Tools,0.652,low,WH-003,Munich Distribution Center,Munich,medium,PRD-0125,Controller 0125,Electronics,20,1402.4,expedited,delivered,2025-04-26,2025-04-26,0.0,False,,False,False
SHP-000131,ORD-000131,2025-07-13,2025-07,DE-North,SUP-015,Alpine Industrial Parts,0.925,high,WH-002,Hamburg Distribution Center,Hamburg,medium,PRD-0076,Strap 0076,Textiles,42,17962.98,standard,delivered,2025-07-22,2025-07-20,-2.0,False,,False,False
SHP-000132,ORD-000132,2025-11-06,2025-11,DE-North,SUP-009,Ruhr Mechanical,0.965,high,WH-001,Berlin Distribution Center,Berlin,medium,PRD-0055,Controller 0055,Electronics,99,17960.58,standard,delivered,2025-11-15,2025-11-15,0.0,False,,False,False
SHP-000133,ORD-000133,2025-03-13,2025-03,DE-East,SUP-024,Bavaria Textile Group,0.894,high,WH-001,Berlin Distribution Center,Berlin,medium,PRD-0026,Strap 0026,Textiles,72,13850.64,expedited,delivered,2025-03-26,2025-03-25,-1.0,False,,False,False
SHP-000134,ORD-000134,2025-02-11,2025-02,DE-Central,SUP-011,Saxon Metals,0.611,low,WH-006,Leipzig Distribution Center,Leipzig,medium,PRD-0001,Cable 0001,Electronics,126,43681.68,critical,delivered,2025-02-18,2025-02-20,2.0,True,supplier_late_dispatch,False,False
SHP-000135,ORD-000135,2025-08-28,2025-09,DE-North,SUP-020,Hanseatic Materials,0.846,medium,WH-002,Hamburg Distribution Center,Hamburg,medium,PRD-0128,Gear 0128,Mechanical,238,33284.3,critical,delivered,2025-09-06,2025-09-05,-1.0,False,,False,False
SHP-000136,ORD-000136,2025-05-24,2025-06,DE-West,SUP-016,Nordic Freight Supplies,0.901,high,WH-003,Munich Distribution Center,Munich,medium,PRD-0008,Plastic Resin 0008,Raw Materials,151,9185.33,standard,delivered,2025-06-06,2025-06-07,1.0,True,,True,False
SHP-000137,ORD-000137,2025-11-26,2025-12,DE-North,SUP-016,Nordic Freight Supplies,0.901,high,WH-002,Hamburg Distribution Center,Hamburg,medium,PRD-0154,Aluminium Rod 0154,Raw Materials,486,91863.72,standard,delivered,2025-12-12,2025-12-12,0.0,False,,False,False
SHP-000138,ORD-000138,2025-01-01,2025-01,DE-Central,SUP-017,Main River Electronics,0.811,medium,WH-002,Hamburg Distribution Center,Hamburg,medium,PRD-0029,Plastic Resin 0029,Raw Materials,322,9305.8,standard,delivered,2025-01-15,2025-01-17,2.0,True,inventory_shortage,True,False
SHP-000139,ORD-000139,2025-06-11,2025-06,DE-North,SUP-014,Baltic Packaging,0.868,medium,WH-001,Berlin Distribution Center,Berlin,medium,PRD-0102,Steel Sheet 0102,Raw Materials,171,27108.63,expedited,delivered,2025-06-18,2025-06-20,2.0,True,inventory_shortage,False,False
SHP-000140,ORD-000140,2025-12-28,2026-01,DE-South,SUP-007,Danube Tools,0.771,medium,WH-002,Hamburg Distribution Center,Hamburg,medium,PRD-0129,Steel Sheet 0129,Raw Materials,343,146323.8,expedited,in_transit,2026-01-06,,,,,True,True
SHP-000141,ORD-000141,2025-07-20,2025-07,DE-East,SUP-019,Danube Tools,0.652,low,WH-008,Dortmund Distribution Center,Dortmund,medium,PRD-0046,Carton 0046,Packaging,376,141432.4,critical,in_transit,2025-07-30,,,,,False,False
SHP-000142,ORD-000142,2025-12-25,2026-01,DE-East,SUP-008,Hanseatic Materials,0.604,low,WH-005,Frankfurt Distribution Center,Frankfurt,medium,PRD-0073,Foam Insert 0073,Packaging,856,191949.44,standard,delivered,2026-01-05,2026-01-03,-2.0,False,,True,False
SHP-000143,ORD-000143,2025-12-23,2025-12,DE-South,SUP-007,Danube Tools,0.771,medium,WH-008,Dortmund Distribution Center,Dortmund,medium,PRD-0036,Work Gloves 0036,Textiles,84,3041.64,standard,delivered,2025-12-30,2026-01-04,5.0,True,carrier_delay,False,False
SHP-000144,ORD-000144,2025-01-29,2025-02,DE-South,SUP-019,Danube Tools,0.652,low,WH-003,Munich Distribution Center,Munich,medium,PRD-0174,Plastic Resin 0174,Raw Materials,262,59136.02,standard,delivered,2025-02-04,2025-02-06,2.0,True,warehouse_capacity_constraint,True,True
SHP-000145,ORD-000145,2025-09-08,2025-09,DE-East,SUP-004,Nordic Freight Supplies,0.931,high,WH-007,Stuttgart Distribution Center,Stuttgart,low,PRD-0062,Valve 0062,Mechanical,315,94405.5,critical,delivered,2025-09-22,2025-09-23,1.0,True,,False,False
SHP-000146,ORD-000146,2025-03-03,2025-03,DE-North,SUP-007,Danube Tools,0.771,medium,WH-001,Berlin Distribution Center,Berlin,medium,PRD-0095,Sensor 0095,Electronics,36,15390.0,standard,delivered,2025-03-13,2025-03-13,0.0,False,,False,False
SHP-000147,ORD-000147,2025-02-20,2025-02,DE-Central,SUP-019,Danube Tools,0.652,low,WH-007,Stuttgart Distribution Center,Stuttgart,low,PRD-0124,Scanner 0124,Electronics,142,31674.52,standard,delivered,2025-02-26,2025-02-26,0.0,False,,False,False
SHP-000148,ORD-000148,2025-12-22,2026-01,DE-North,SUP-004,Nordic Freight Supplies,0.931,high,WH-002,Hamburg Distribution Center,Hamburg,medium,PRD-0169,Carton 0169,Packaging,1186,233962.22,standard,delivered,2026-01-04,2026-01-06,2.0,True,warehouse_capacity_constraint,True,True
SHP-000149,ORD-000149,2025-03-29,2025-04,DE-Central,SUP-018,Elbe Manufacturing,0.745,medium,WH-005,Frankfurt Distribution Center,Frankfurt,medium,PRD-0130,Controller 0130,Electronics,5,553.0,standard,delivered,2025-04-05,2025-04-05,0.0,False,,False,False
SHP-000150,ORD-000150,2025-11-07,2025-11,DE-South,SUP-018,Elbe Manufacturing,0.745,medium,WH-006,Leipzig Distribution Center,Leipzig,medium,PRD-0134,Plastic Resin 0134,Raw Materials,127,24551.64,standard,in_transit,2025-11-14,,,,,True,True
SHP-000151,ORD-000151,2025-03-25,2025-04,DE-South,SUP-023,Saxon Metals,0.93,high,WH-007,Stuttgart Distribution Center,Stuttgart,low,PRD-0033,Valve 0033,Mechanical,52,4924.4,critical,delivered,2025-04-07,2025-04-06,-1.0,False,,False,False
SHP-000152,ORD-000152,2025-08-11,2025-08,DE-West,SUP-004,Nordic Freight Supplies,0.931,high,WH-003,Munich Distribution Center,Munich,medium,PRD-0169,Carton 0169,Packaging,556,109682.12,standard,delivered,2025-08-22,2025-08-22,0.0,False,,True,False
SHP-000153,ORD-000153,2025-05-21,2025-05,DE-East,SUP-018,Elbe Manufacturing,0.745,medium,WH-004,Cologne Distribution Center,Cologne,low,PRD-0038,Valve 0038,Mechanical,203,15007.79,critical,delivered,2025-05-29,2025-06-05,7.0,True,supplier_late_dispatch,False,False
SHP-000154,ORD-000154,2025-10-10,2025-10,DE-Central,SUP-015,Alpine Industrial Parts,0.925,high,WH-005,Frankfurt Distribution Center,Frankfurt,medium,PRD-0090,Scanner 0090,Electronics,30,1922.7,expedited,delivered,2025-10-16,2025-10-15,-1.0,False,,False,True
SHP-000155,ORD-000155,2025-05-13,2025-05,DE-West,SUP-004,Nordic Freight Supplies,0.931,high,WH-003,Munich Distribution Center,Munich,medium,PRD-0152,Scanner 0152,Electronics,136,6136.32,standard,delivered,2025-05-25,2025-05-25,0.0,False,,False,True
SHP-000156,ORD-000156,2025-09-15,2025-09,DE-North,SUP-016,Nordic Freight Supplies,0.901,high,WH-008,Dortmund Distribution Center,Dortmund,medium,PRD-0108,Rubber Seal 0108,Raw Materials,239,36734.3,standard,delivered,2025-09-29,2025-09-29,0.0,False,,False,False
SHP-000157,ORD-000157,2025-12-24,2026-01,DE-Central,SUP-004,Nordic Freight Supplies,0.931,high,WH-002,Hamburg Distribution Center,Hamburg,medium,PRD-0062,Valve 0062,Mechanical,17,5094.9,standard,delivered,2026-01-04,2026-01-05,1.0,True,,False,False
SHP-000158,ORD-000158,2025-03-31,2025-04,DE-West,SUP-015,Alpine Industrial Parts,0.925,high,WH-003,Munich Distribution Center,Munich,medium,PRD-0115,Aluminium Rod 0115,Raw Materials,449,72100.42,standard,delivered,2025-04-07,2025-04-07,0.0,False,,False,False
SHP-000159,ORD-000159,2025-05-16,2025-05,DE-East,SUP-002,Baltic Packaging,0.954,high,WH-005,Frankfurt Distribution Center,Frankfurt,medium,PRD-0031,Controller 0031,Electronics,150,39298.5,standard,delivered,2025-05-29,2025-05-29,0.0,False,,False,False
SHP-000160,ORD-000160,2025-11-12,2025-11,DE-East,SUP-013,Rhine Components,0.887,high,WH-001,Berlin Distribution Center,Berlin,medium,PRD-0092,Valve 0092,Mechanical,162,55629.18,standard,delivered,2025-11-18,2025-11-18,0.0,False,,False,False
SHP-000161,ORD-000161,2025-07-30,2025-08,DE-Central,SUP-015,Alpine Industrial Parts,0.925,high,WH-003,Munich Distribution Center,Munich,medium,PRD-0136,Valve 0136,Mechanical,259,51691.22,standard,delivered,2025-08-06,2025-08-06,0.0,False,,False,False
SHP-000162,ORD-000162,2025-03-24,2025-04,DE-South,SUP-008,Hanseatic Materials,0.604,low,WH-008,Dortmund Distribution Center,Dortmund,medium,PRD-0113,Bracket 0113,Mechanical,232,42704.24,standard,delivered,2025-04-03,2025-04-04,1.0,True,warehouse_capacity_constraint,False,True
SHP-000163,ORD-000163,2025-12-16,2025-12,DE-North,SUP-002,Baltic Packaging,0.954,high,WH-007,Stuttgart Distribution Center,Stuttgart,low,PRD-0031,Controller 0031,Electronics,88,23055.12,expedited,delivered,2025-12-30,2025-12-30,0.0,False,,False,False
SHP-000164,ORD-000164,2025-12-17,2025-12,DE-East,SUP-022,Black Forest Plastics,0.971,high,WH-001,Berlin Distribution Center,Berlin,medium,PRD-0089,Scanner 0089,Electronics,92,24635.76,standard,delivered,2025-12-29,2025-12-29,0.0,False,,False,False
SHP-000165,ORD-000165,2025-05-08,2025-05,DE-Central,SUP-004,Nordic Freight Supplies,0.931,high,WH-003,Munich Distribution Center,Munich,medium,PRD-0040,Controller 0040,Electronics,34,4133.72,expedited,delivered,2025-05-20,2025-05-20,0.0,False,,False,False
SHP-000166,ORD-000166,2025-04-28,2025-05,DE-East,SUP-004,Nordic Freight Supplies,0.931,high,WH-003,Munich Distribution Center,Munich,medium,PRD-0152,Scanner 0152,Electronics,107,4827.84,standard,delivered,2025-05-10,2025-05-10,0.0,False,,False,False
SHP-000167,ORD-000167,2025-04-24,2025-05,DE-East,SUP-009,Ruhr Mechanical,0.965,high,WH-004,Cologne Distribution Center,Cologne,low,PRD-0079,Gear 0079,Mechanical,255,72251.7,standard,delivered,2025-05-04,2025-05-04,0.0,False,,False,False
SHP-000168,ORD-000168,2025-01-21,2025-01,DE-West,SUP-001,Rhine Components,0.724,medium,WH-003,Munich Distribution Center,Munich,medium,PRD-0013,Plastic Resin 0013,Raw Materials,358,95313.92,expedited,delivered,2025-01-28,2025-02-01,4.0,True,carrier_delay,True,False
SHP-000169,ORD-000169,2025-12-16,2025-12,DE-South,SUP-013,Rhine Components,0.887,high,WH-001,Berlin Distribution Center,Berlin,medium,PRD-0025,Foam Insert 0025,Packaging,316,1409.36,standard,delivered,2025-12-24,2025-12-24,0.0,False,,False,False
SHP-000170,ORD-000170,2025-11-19,2025-12,DE-West,SUP-002,Baltic Packaging,0.954,high,WH-003,Munich Distribution Center,Munich,medium,PRD-0028,Steel Sheet 0028,Raw Materials,81,27335.07,standard,delivered,2025-12-01,2025-11-29,-2.0,False,,False,True
SHP-000171,ORD-000171,2025-01-23,2025-02,DE-East,SUP-023,Saxon Metals,0.93,high,WH-003,Munich Distribution Center,Munich,medium,PRD-0052,Safety Vest 0052,Textiles,224,27469.12,standard,in_transit,2025-02-04,,,,,True,False
SHP-000172,ORD-000172,2025-05-29,2025-06,DE-North,SUP-015,Alpine Industrial Parts,0.925,high,WH-008,Dortmund Distribution Center,Dortmund,medium,PRD-0018,Strap 0018,Textiles,299,57596.37,standard,delivered,2025-06-04,2025-06-05,1.0,True,,False,False
SHP-000173,ORD-000173,2025-10-15,2025-10,DE-East,SUP-023,Saxon Metals,0.93,high,WH-007,Stuttgart Distribution Center,Stuttgart,low,PRD-0131,Carton 0131,Packaging,870,161733.0,standard,delivered,2025-10-26,2025-10-28,2.0,True,carrier_delay,False,True
SHP-000174,ORD-000174,2025-12-29,2026-01,DE-South,SUP-004,Nordic Freight Supplies,0.931,high,WH-005,Frankfurt Distribution Center,Frankfurt,medium,PRD-0057,Aluminium Rod 0057,Raw Materials,80,33829.6,standard,delivered,2026-01-09,2026-01-10,1.0,True,,False,False
SHP-000175,ORD-000175,2025-11-20,2025-12,DE-North,SUP-009,Ruhr Mechanical,0.965,high,WH-004,Cologne Distribution Center,Cologne,low,PRD-0165,Carton 0165,Packaging,805,171569.65,standard,in_transit,2025-12-01,,,,,True,False
SHP-000176,ORD-000176,2025-10-03,2025-10,DE-East,SUP-021,Ruhr Mechanical,0.841,medium,WH-003,Munich Distribution Center,Munich,medium,PRD-0072,Scanner 0072,Electronics,154,29036.7,standard,delivered,2025-10-13,2025-10-14,1.0,True,,False,False
SHP-000177,ORD-000177,2025-10-25,2025-11,DE-South,SUP-008,Hanseatic Materials,0.604,low,WH-004,Cologne Distribution Center,Cologne,low,PRD-0069,Valve 0069,Mechanical,212,9582.4,standard,delivered,2025-11-04,2025-11-03,-1.0,False,,False,False
